date,OT,HUFL,HULL,MUFL,MULL,LUFL,LULL
2016-07-15 03:00:00,33.34,11.99,3.21,7.71,1.42,4.14,1.34
2016-07-15 04:00:00,34.61,11.85,3.42,7.11,0.78,4.23,1.43
2016-07-15 05:00:00,33.91,11.85,2.68,7.50,0.96,4.39,1.34
2016-07-15 06:00:00,34.54,11.12,2.01,6.36,0.60,4.87,1.46
2016-07-15 07:00:00,35.38,11.99,2.95,6.01,0.78,4.99,1.67
2016-07-15 08:00:00,34.33,8.98,2.34,6.18,0.89,2.56,1.28
2016-07-15 09:00:00,31.59,9.51,3.01,7.04,1.95,2.38,1.10
2016-07-15 10:00:00,31.38,10.11,3.55,6.97,1.56,2.95,1.43
2016-07-15 11:00:00,30.74,10.31,3.62,7.32,1.10,3.29,1.10
2016-07-15 12:00:00,31.59,8.64,2.28,5.72,0.39,2.59,0.98
2016-07-15 13:00:00,31.38,8.91,2.48,6.11,0.82,2.62,1.13
2016-07-15 14:00:00,31.02,9.31,2.55,6.36,0.82,2.53,1.16
2016-07-15 15:00:00,25.82,8.17,2.28,5.79,1.07,2.22,1.10
2016-07-15 16:00:00,24.90,7.84,2.21,5.51,0.78,2.68,1.16
2016-07-15 17:00:00,18.01,8.51,2.21,5.58,0.50,3.23,1.40
2016-07-15 18:00:00,22.44,7.23,1.34,4.62,0.00,2.59,1.10
2016-07-15 19:00:00,16.88,6.97,1.14,4.44,-0.04,2.47,0.98
2016-07-15 20:00:00,22.09,7.17,1.14,4.76,0.00,2.44,0.85
2016-07-15 21:00:00,24.20,8.37,2.95,6.22,1.21,2.44,1.04
2016-07-15 22:00:00,25.75,9.11,2.21,7.57,0.96,2.01,0.88
2016-07-15 23:00:00,26.52,8.91,2.68,7.64,1.53,1.95,0.88
2016-07-16 00:00:00,26.94,8.51,2.21,6.64,0.78,1.64,0.85
2016-07-16 01:00:00,27.36,10.05,3.08,8.03,1.67,1.74,0.82
2016-07-16 02:00:00,28.35,10.85,3.75,8.74,1.99,1.46,0.76
2016-07-16 03:00:00,28.07,8.91,2.95,7.64,1.60,1.49,0.79
2016-07-16 04:00:00,28.35,9.51,2.01,7.32,1.07,1.37,0.67
2016-07-16 05:00:00,27.93,9.58,2.48,7.85,0.96,1.64,0.67
2016-07-16 06:00:00,27.72,9.65,2.21,7.60,0.78,2.16,0.73
2016-07-16 07:00:00,29.90,6.23,1.88,4.12,0.35,2.13,1.00
2016-07-16 08:00:00,30.18,6.97,2.75,4.94,0.71,2.10,1.07
2016-07-16 09:00:00,31.44,7.30,1.61,5.12,0.32,2.10,0.98
2016-07-16 10:00:00,33.20,8.84,2.28,6.40,0.96,2.59,1.13
2016-07-16 11:00:00,33.42,9.24,2.14,6.43,1.00,3.02,1.16
2016-07-16 12:00:00,32.71,6.43,1.27,4.26,0.28,2.35,1.00
2016-07-16 13:00:00,32.85,6.70,2.28,4.55,0.35,2.25,1.04
2016-07-16 14:00:00,33.20,7.77,2.68,4.94,1.21,2.19,1.10
2016-07-16 15:00:00,34.05,8.10,2.34,5.83,1.07,2.19,1.07
2016-07-16 16:00:00,35.53,7.10,2.14,5.33,1.35,2.13,1.07
2016-07-16 17:00:00,34.47,7.84,2.21,5.37,0.96,2.53,1.04
2016-07-16 18:00:00,35.60,7.30,1.74,4.48,0.35,2.53,1.10
2016-07-16 19:00:00,33.63,6.70,1.21,4.23,-0.04,2.41,1.00
2016-07-16 20:00:00,32.15,7.84,1.21,4.97,0.00,2.86,0.98
2016-07-16 21:00:00,32.01,7.43,1.27,4.58,-0.35,2.65,0.98
2016-07-16 22:00:00,31.73,8.10,2.01,6.01,0.96,2.25,0.85
2016-07-16 23:00:00,30.88,7.84,1.81,5.37,0.78,2.07,0.88
2016-07-17 00:00:00,31.30,10.18,2.75,8.60,1.67,1.92,0.85
2016-07-17 01:00:00,31.23,10.05,2.95,8.17,1.60,1.83,0.88
2016-07-17 02:00:00,31.73,9.78,3.08,7.75,2.13,1.74,0.82
2016-07-17 03:00:00,31.23,8.44,2.28,6.79,1.21,1.58,0.76
2016-07-17 04:00:00,31.87,9.04,1.94,7.60,1.49,1.55,0.70
2016-07-17 05:00:00,32.22,9.31,2.21,7.57,1.24,1.86,0.98
2016-07-17 06:00:00,31.73,11.45,3.21,8.88,1.42,2.44,0.79
2016-07-17 07:00:00,32.29,7.70,2.01,5.69,0.71,2.38,1.07
2016-07-17 08:00:00,34.26,7.84,2.21,5.65,0.75,2.35,1.04
2016-07-17 09:00:00,33.98,7.77,2.14,5.37,1.10,2.65,1.25
2016-07-17 10:00:00,34.47,9.18,3.08,6.43,1.17,2.89,1.22
2016-07-17 11:00:00,35.24,9.65,2.48,6.61,1.35,3.11,1.00
2016-07-17 12:00:00,36.30,7.64,1.81,5.19,0.25,2.41,0.98
2016-07-17 13:00:00,36.72,8.04,1.54,5.01,0.50,2.44,1.04
2016-07-17 14:00:00,38.34,8.37,2.41,6.15,1.03,2.19,0.98
2016-07-17 15:00:00,40.03,8.37,2.34,5.90,0.85,2.35,1.07
2016-07-17 16:00:00,37.99,7.70,2.14,5.47,1.07,2.22,0.98
2016-07-17 17:00:00,39.11,8.51,2.55,5.79,1.17,2.71,1.13
2016-07-17 18:00:00,37.00,8.31,1.94,5.54,0.53,2.71,1.10
2016-07-17 19:00:00,35.24,8.10,1.67,5.37,0.32,2.71,1.07
2016-07-17 20:00:00,34.19,9.91,1.67,6.40,0.28,3.38,0.98
2016-07-17 21:00:00,33.84,10.25,0.54,6.50,-0.75,3.29,0.91
2016-07-17 22:00:00,33.49,12.46,3.68,9.81,2.13,2.53,0.82
2016-07-17 23:00:00,33.49,14.27,4.29,11.65,2.88,2.47,0.76
2016-07-18 00:00:00,34.61,14.53,3.95,10.16,2.06,4.57,1.34
2016-07-18 01:00:00,33.91,15.87,5.16,11.37,2.77,4.36,1.31
2016-07-18 02:00:00,33.56,15.14,4.15,10.09,2.17,4.45,1.40
2016-07-18 03:00:00,34.89,14.47,4.22,9.59,2.13,4.32,1.46
2016-07-18 04:00:00,34.96,12.19,3.28,7.92,0.89,4.17,1.34
2016-07-18 05:00:00,34.82,12.79,2.75,8.24,0.96,4.42,1.37
2016-07-18 06:00:00,34.68,13.19,2.95,8.64,1.03,4.75,1.40
2016-07-18 07:00:00,36.58,13.60,4.15,8.64,1.28,4.90,1.67
2016-07-18 08:00:00,34.40,9.91,2.55,7.71,1.21,2.59,1.13
2016-07-18 09:00:00,36.09,8.10,1.94,6.11,0.60,2.38,1.31
2016-07-18 10:00:00,36.23,8.98,2.88,6.43,0.85,2.77,1.28
2016-07-18 11:00:00,36.30,9.31,3.08,6.43,1.03,3.23,1.28
2016-07-18 12:00:00,35.95,7.64,1.67,5.05,0.28,2.44,1.04
2016-07-18 13:00:00,37.35,8.24,2.08,5.69,0.64,2.35,0.91
2016-07-18 14:00:00,38.55,8.71,2.01,6.43,0.75,2.44,1.00
2016-07-18 15:00:00,38.06,7.90,2.28,5.44,0.68,2.83,1.13
2016-07-18 16:00:00,35.53,8.44,1.74,5.58,0.46,2.80,1.16
2016-07-18 17:00:00,35.67,8.51,2.08,5.47,0.50,3.02,1.31
2016-07-18 18:00:00,33.13,8.37,1.94,5.54,0.39,3.29,1.34
2016-07-18 19:00:00,33.63,8.17,1.74,5.33,0.32,2.83,1.04
2016-07-18 20:00:00,35.24,10.52,2.08,6.82,0.50,3.69,1.13
2016-07-18 21:00:00,33.56,11.45,1.67,8.07,0.18,3.56,1.16
2016-07-18 22:00:00,33.91,12.46,3.42,9.95,1.78,2.86,0.88
2016-07-18 23:00:00,33.70,12.06,3.35,10.06,1.78,2.44,0.88
2016-07-19 00:00:00,33.77,13.60,4.09,11.37,2.49,2.32,0.85
2016-07-19 01:00:00,33.63,13.80,4.09,11.30,3.16,1.83,0.67
2016-07-19 02:00:00,33.49,12.73,4.35,10.84,2.49,1.83,0.67
2016-07-19 03:00:00,33.13,11.39,3.21,9.59,2.38,1.71,0.73
2016-07-19 04:00:00,32.92,12.52,4.15,10.55,2.20,1.71,1.00
2016-07-19 05:00:00,31.66,12.06,3.08,10.23,1.81,1.89,0.73
2016-07-19 06:00:00,32.85,10.78,2.55,8.78,1.07,2.25,0.91
2016-07-19 07:00:00,32.22,8.57,2.08,6.15,0.28,2.32,1.07
2016-07-19 08:00:00,31.73,8.71,2.55,5.58,1.56,2.62,1.13
2016-07-19 09:00:00,32.64,9.65,2.68,6.89,0.89,2.56,1.31
2016-07-19 10:00:00,32.15,9.65,2.48,6.75,0.78,3.11,1.04
2016-07-19 11:00:00,27.51,9.51,2.55,6.18,0.78,3.26,1.13
2016-07-19 12:00:00,29.26,7.70,1.81,4.90,0.35,2.25,0.85
2016-07-19 13:00:00,31.44,7.90,1.74,5.22,0.43,2.22,0.85
2016-07-19 14:00:00,31.51,7.50,1.47,5.79,0.71,2.04,0.85
2016-07-19 15:00:00,32.08,9.58,2.75,6.89,1.00,1.98,0.91
2016-07-19 16:00:00,32.08,7.90,2.08,5.51,0.85,2.74,1.28
2016-07-19 17:00:00,33.84,8.37,1.88,5.47,0.39,2.92,1.22
2016-07-19 18:00:00,34.05,7.84,1.67,4.97,0.18,2.71,1.07
2016-07-19 19:00:00,33.70,7.64,1.54,5.08,0.21,2.62,1.07
2016-07-19 20:00:00,33.49,9.65,1.54,6.36,0.46,3.32,1.07
2016-07-19 21:00:00,32.71,9.58,1.88,6.18,0.28,3.02,1.04
2016-07-19 22:00:00,32.64,8.44,1.81,5.93,0.75,2.35,0.73
2016-07-19 23:00:00,32.43,10.65,2.41,8.07,1.28,2.16,0.70
2016-07-20 00:00:00,32.01,13.53,4.02,8.21,1.56,4.57,1.40
2016-07-20 01:00:00,31.66,13.33,3.48,8.85,1.63,4.30,1.37
2016-07-20 02:00:00,31.38,12.26,2.95,7.96,1.60,4.23,1.28
2016-07-20 03:00:00,31.59,11.19,3.21,7.21,1.24,4.14,1.28
2016-07-20 04:00:00,32.43,11.79,1.94,7.00,0.82,4.20,1.31
2016-07-20 05:00:00,31.80,12.26,2.41,7.18,0.82,4.45,1.37
2016-07-20 06:00:00,33.20,13.13,3.42,8.03,1.07,4.90,1.49
2016-07-20 07:00:00,34.68,11.12,2.88,6.22,0.25,5.03,1.64
2016-07-20 08:00:00,34.40,8.04,2.14,5.79,1.00,2.62,1.10
2016-07-20 09:00:00,36.93,8.71,3.08,6.25,1.28,2.80,1.25
2016-07-20 10:00:00,33.49,10.38,2.81,7.07,1.24,2.71,1.16
2016-07-20 11:00:00,33.63,10.18,2.88,6.89,1.14,3.50,1.10
2016-07-20 12:00:00,33.20,8.04,1.94,5.65,0.39,2.53,0.94
2016-07-20 13:00:00,33.27,8.71,2.21,5.97,0.21,2.80,1.07
2016-07-20 14:00:00,35.53,9.38,2.21,6.72,1.07,2.68,1.19
2016-07-20 15:00:00,35.03,9.38,2.55,6.40,0.71,2.71,1.28
2016-07-20 16:00:00,35.67,8.51,2.08,5.79,0.68,2.65,1.28
2016-07-20 17:00:00,33.70,8.98,2.14,5.90,0.64,2.98,1.13
2016-07-20 18:00:00,34.40,9.04,1.81,5.72,0.28,2.86,1.16
2016-07-20 19:00:00,36.79,8.51,2.21,5.58,0.50,3.05,1.07
2016-07-20 20:00:00,35.95,11.99,2.28,7.50,0.35,4.51,1.25
2016-07-20 21:00:00,35.38,11.99,1.88,7.92,-0.14,4.17,1.10
2016-07-20 22:00:00,34.33,15.27,4.09,11.19,2.20,3.63,1.04
2016-07-20 23:00:00,35.74,14.94,4.09,10.91,2.35,3.05,1.16
2016-07-21 00:00:00,34.89,15.20,4.62,12.05,2.70,2.80,0.98
2016-07-21 01:00:00,35.31,16.95,5.36,14.68,4.12,2.59,0.91
2016-07-21 02:00:00,35.31,15.20,4.89,12.79,3.16,2.16,0.88
2016-07-21 03:00:00,35.88,13.93,5.09,11.90,3.20,2.13,0.88
2016-07-21 04:00:00,35.53,13.73,4.09,11.05,2.27,2.04,0.82
2016-07-21 05:00:00,34.47,13.53,3.15,11.37,1.67,2.19,0.82
2016-07-21 06:00:00,34.26,14.20,3.88,11.76,1.92,2.44,0.88
2016-07-21 07:00:00,37.21,13.80,4.22,11.37,1.88,2.56,1.10
2016-07-21 08:00:00,40.94,13.93,4.55,10.98,2.98,2.95,1.25
2016-07-21 09:00:00,38.76,12.93,4.55,9.59,2.17,2.77,1.28
2016-07-21 10:00:00,35.24,10.92,3.62,7.43,1.81,3.35,1.34
2016-07-21 11:00:00,33.06,11.52,3.35,8.03,1.49,3.32,1.25
2016-07-21 12:00:00,32.29,9.38,2.48,5.90,0.14,2.86,1.00
2016-07-21 13:00:00,33.20,10.05,2.41,7.11,0.64,3.02,1.04
2016-07-21 14:00:00,33.56,9.91,2.41,7.04,0.78,2.83,0.98
2016-07-21 15:00:00,35.31,8.24,1.34,5.97,0.57,2.07,0.76
2016-07-21 16:00:00,36.72,8.24,2.08,6.11,0.68,2.13,0.94
2016-07-21 17:00:00,36.86,9.38,2.21,6.22,0.60,3.35,1.40
2016-07-21 18:00:00,34.96,9.44,2.88,5.93,0.39,3.44,1.37
2016-07-21 19:00:00,37.35,8.91,1.61,5.69,0.18,3.17,1.10
2016-07-21 20:00:00,36.58,12.59,2.14,7.85,0.39,4.60,1.16
2016-07-21 21:00:00,35.03,14.53,3.88,10.45,1.85,4.84,1.25
2016-07-21 22:00:00,36.72,14.20,3.95,10.45,2.45,4.14,1.07
2016-07-21 23:00:00,36.86,15.07,5.02,11.12,3.09,3.81,1.10
2016-07-22 00:00:00,36.65,17.82,6.16,11.98,3.59,5.82,1.58
2016-07-22 01:00:00,36.16,18.15,6.30,13.08,3.70,5.27,1.49
2016-07-22 02:00:00,36.02,16.28,6.09,11.19,4.19,4.97,1.46
2016-07-22 03:00:00,35.67,15.27,5.29,9.77,2.45,4.81,1.40
2016-07-22 04:00:00,35.53,12.52,3.68,7.78,1.99,4.63,1.37
2016-07-22 05:00:00,36.86,13.33,4.42,8.31,2.03,4.87,1.40
2016-07-22 06:00:00,35.03,12.86,4.49,8.10,2.10,4.90,1.49
2016-07-22 07:00:00,38.62,12.32,4.02,7.43,2.49,4.90,1.77
2016-07-22 08:00:00,38.20,10.52,3.82,7.89,2.24,2.83,1.16
2016-07-22 09:00:00,37.21,11.92,4.89,8.85,2.95,2.83,1.22
2016-07-22 10:00:00,37.35,11.59,3.21,7.57,1.53,3.29,1.40
2016-07-22 11:00:00,37.64,11.59,3.08,7.68,1.14,3.78,1.28
2016-07-22 12:00:00,37.00,10.52,2.61,7.36,0.89,3.26,1.07
2016-07-22 13:00:00,37.49,11.59,2.14,7.25,0.78,3.75,1.25
2016-07-22 14:00:00,39.18,11.39,2.81,8.03,0.96,3.47,1.16
2016-07-22 15:00:00,39.68,11.12,2.14,7.32,0.85,3.14,1.22
2016-07-22 16:00:00,39.04,10.11,3.28,6.72,0.71,3.35,1.40
2016-07-22 17:00:00,40.17,10.52,2.81,7.11,1.07,3.81,1.40
2016-07-22 18:00:00,37.21,9.85,2.34,6.61,1.00,3.72,1.25
2016-07-22 19:00:00,39.04,9.85,2.01,6.36,0.39,3.56,1.22
2016-07-22 20:00:00,38.69,14.27,2.75,8.74,0.64,5.42,1.31
2016-07-22 21:00:00,37.28,14.67,1.94,8.85,0.50,5.51,1.28
2016-07-22 22:00:00,36.86,16.48,4.15,11.55,2.27,4.57,1.00
2016-07-22 23:00:00,37.64,14.80,2.95,9.95,1.17,4.20,1.13
2016-07-23 00:00:00,36.65,14.53,3.28,10.91,3.87,3.56,0.94
2016-07-23 01:00:00,37.85,13.66,4.35,10.55,2.10,3.26,0.91
2016-07-23 02:00:00,37.92,12.86,3.95,9.84,2.31,2.92,0.94
2016-07-23 03:00:00,36.79,13.33,4.15,10.73,2.06,2.68,0.88
2016-07-23 04:00:00,35.17,12.66,4.02,9.52,1.71,2.65,1.00
2016-07-23 05:00:00,35.17,11.72,3.28,8.95,1.88,2.65,0.98
2016-07-23 06:00:00,36.72,11.32,3.28,8.78,1.03,2.77,1.07
2016-07-23 07:00:00,38.90,11.92,4.02,9.31,2.38,2.68,1.13
2016-07-23 08:00:00,41.22,10.11,3.21,7.07,1.14,3.02,1.25
2016-07-23 09:00:00,40.73,11.12,3.55,7.96,1.49,3.05,1.52
2016-07-23 10:00:00,39.96,11.19,2.68,7.82,1.10,3.81,1.37
2016-07-23 11:00:00,37.28,11.79,2.88,7.78,1.00,4.11,1.28
2016-07-23 12:00:00,36.58,11.85,3.01,7.28,0.43,3.87,1.22
2016-07-23 13:00:00,38.83,12.73,3.01,7.92,0.89,4.14,1.10
2016-07-23 14:00:00,40.03,12.46,2.41,7.85,0.96,4.23,1.22
2016-07-23 15:00:00,41.01,12.12,2.21,7.82,0.78,3.78,1.13
2016-07-23 16:00:00,41.22,11.12,2.75,7.36,0.96,3.72,1.25
2016-07-23 17:00:00,40.38,11.32,3.21,7.71,1.07,3.90,1.28
2016-07-23 18:00:00,38.83,11.25,2.88,7.21,0.92,3.93,1.31
2016-07-23 19:00:00,39.11,11.25,2.34,7.36,0.82,3.93,1.07
2016-07-23 20:00:00,38.83,13.60,2.48,9.91,0.82,3.75,0.73
2016-07-23 21:00:00,38.41,16.08,3.48,10.02,0.68,5.97,1.34
2016-07-23 22:00:00,38.27,16.41,3.88,11.23,1.21,5.03,1.16
2016-07-23 23:00:00,38.20,16.21,3.95,11.44,1.63,4.69,1.13
2016-07-24 00:00:00,38.27,17.08,5.56,10.23,2.45,6.67,1.67
2016-07-24 01:00:00,38.41,18.22,4.89,12.05,2.13,6.43,1.67
2016-07-24 02:00:00,37.64,18.62,5.36,11.94,2.17,5.82,1.49
2016-07-24 03:00:00,37.85,17.75,5.36,11.37,2.70,5.60,1.61
2016-07-24 04:00:00,37.64,15.07,4.96,10.23,2.35,5.51,1.61
2016-07-24 05:00:00,37.71,16.14,4.76,10.66,1.81,5.48,1.71
2016-07-24 06:00:00,38.34,15.14,4.35,9.70,1.67,5.36,1.61
2016-07-24 07:00:00,40.73,15.54,4.96,9.81,2.27,5.33,1.74
2016-07-24 08:00:00,42.42,11.12,3.75,8.03,1.53,3.17,1.28
2016-07-24 09:00:00,42.63,11.72,4.09,8.21,1.60,3.11,1.31
2016-07-24 10:00:00,40.52,12.26,3.42,8.67,2.20,3.87,1.31
2016-07-24 11:00:00,39.96,12.93,3.42,8.74,1.49,4.51,1.34
2016-07-24 12:00:00,38.13,12.79,2.48,8.67,1.03,4.20,1.13
2016-07-24 13:00:00,39.96,14.20,3.75,9.42,1.49,4.81,1.28
2016-07-24 14:00:00,41.58,13.19,2.68,8.71,1.07,4.66,1.34
2016-07-24 15:00:00,44.18,12.52,3.62,8.53,1.00,4.17,1.25
2016-07-24 16:00:00,44.46,12.26,3.28,8.28,1.32,4.05,1.22
2016-07-24 17:00:00,45.44,12.19,3.21,8.03,1.24,4.23,1.34
2016-07-24 18:00:00,45.09,11.79,2.81,7.60,0.96,4.17,1.31
2016-07-24 19:00:00,42.00,13.19,3.42,8.60,1.49,4.63,1.40
2016-07-24 20:00:00,40.52,16.95,3.88,10.73,1.78,6.28,1.49
2016-07-24 21:00:00,40.38,17.21,3.35,10.63,0.75,6.61,1.58
2016-07-24 22:00:00,39.75,18.22,5.16,12.79,2.31,5.48,1.28
2016-07-24 23:00:00,40.10,17.95,5.02,12.90,2.74,5.09,1.31
2016-07-25 00:00:00,39.96,16.75,4.55,12.12,2.56,4.75,1.28
2016-07-25 01:00:00,40.73,16.28,4.15,11.80,2.42,4.11,1.19
2016-07-25 02:00:00,40.38,16.14,5.09,11.73,2.49,3.90,1.16
2016-07-25 03:00:00,39.75,15.14,4.09,11.12,2.38,3.47,1.25
2016-07-25 04:00:00,38.76,13.19,2.95,9.74,1.24,2.98,1.04
2016-07-25 05:00:00,39.11,12.66,3.28,9.20,1.53,2.86,1.00
2016-07-25 06:00:00,39.60,12.59,3.08,8.64,0.82,3.08,1.22
2016-07-25 07:00:00,41.15,5.02,1.74,1.46,0.32,3.14,1.34
2016-07-25 08:00:00,43.26,3.21,1.34,0.11,-0.07,3.05,1.31
2016-07-25 09:00:00,42.84,3.55,1.47,0.11,0.00,3.44,1.37
2016-07-25 10:00:00,42.14,4.02,1.27,0.14,0.00,3.84,1.22
2016-07-25 11:00:00,39.89,5.96,-0.40,2.56,-2.03,4.32,1.13
2016-07-25 12:00:00,40.87,13.93,1.67,8.92,0.32,4.39,1.16
2016-07-25 13:00:00,41.65,14.74,0.74,9.59,-1.53,4.97,1.25
2016-07-25 14:00:00,41.65,13.66,0.07,9.10,-1.74,4.66,1.22
2016-07-25 15:00:00,43.90,13.86,0.13,9.06,-1.95,4.42,1.10
2016-07-25 16:00:00,43.62,12.86,0.27,8.60,-1.53,4.23,1.25
2016-07-25 17:00:00,45.65,12.46,0.13,8.49,-1.63,4.05,1.19
2016-07-25 18:00:00,43.69,12.12,0.00,8.14,-1.81,4.11,1.25
2016-07-25 19:00:00,41.36,13.26,0.34,8.64,-1.63,4.66,1.40
2016-07-25 20:00:00,40.59,17.62,1.14,11.16,-1.24,6.55,1.52
2016-07-25 21:00:00,40.66,17.75,0.80,11.23,-1.53,6.49,1.61
2016-07-25 22:00:00,39.25,17.35,1.47,11.80,-0.71,5.64,1.37
2016-07-25 23:00:00,40.31,16.08,1.54,11.41,-0.82,4.78,1.16
2016-07-26 00:00:00,39.53,17.88,2.28,11.02,-0.35,6.73,1.67
2016-07-26 01:00:00,39.04,18.42,2.61,11.76,-0.25,6.49,1.64
2016-07-26 02:00:00,39.25,15.87,1.74,9.88,-0.53,6.18,1.71
2016-07-26 03:00:00,38.41,16.01,1.81,10.27,-1.21,5.79,1.64
2016-07-26 04:00:00,39.11,12.93,0.80,7.43,-2.17,5.45,1.49
2016-07-26 05:00:00,37.28,12.93,0.94,7.64,-2.17,5.27,1.43
2016-07-26 06:00:00,38.27,12.99,1.27,8.07,-1.00,5.12,1.64
2016-07-26 07:00:00,40.52,13.80,1.61,8.07,-1.24,5.12,1.74
2016-07-26 08:00:00,40.94,11.05,0.60,8.46,-1.35,2.86,1.25
2016-07-26 09:00:00,39.11,11.65,0.67,8.42,-0.78,2.86,1.13
2016-07-26 10:00:00,39.96,13.33,0.87,9.52,-1.00,3.50,1.13
2016-07-26 11:00:00,38.90,14.33,0.94,9.56,-1.49,4.08,1.07
2016-07-26 12:00:00,39.32,14.94,0.67,9.74,-0.39,4.54,1.10
2016-07-26 13:00:00,40.03,15.74,0.74,9.88,-1.74,5.21,1.31
2016-07-26 14:00:00,40.73,15.40,0.54,9.70,-1.95,5.03,1.25
2016-07-26 15:00:00,42.49,13.60,0.67,9.24,-1.60,4.48,1.10
2016-07-26 16:00:00,44.74,13.33,0.60,8.99,-0.89,4.30,1.25
2016-07-26 17:00:00,45.02,13.13,1.47,8.67,-0.68,4.45,1.31
2016-07-26 18:00:00,42.84,12.79,1.07,8.35,-0.75,4.39,1.37
2016-07-26 19:00:00,41.79,13.93,1.27,8.92,-0.71,5.03,1.40
2016-07-26 20:00:00,41.29,18.75,2.61,11.87,0.04,6.88,1.49
2016-07-26 21:00:00,41.22,16.81,1.47,10.80,-0.85,6.88,1.52
2016-07-26 22:00:00,40.87,17.48,3.08,11.69,0.64,5.73,1.37
2016-07-26 23:00:00,40.52,17.42,3.28,11.65,0.64,5.30,1.28
2016-07-27 00:00:00,39.68,16.68,2.55,11.65,0.64,4.84,1.19
2016-07-27 01:00:00,38.41,14.40,2.68,10.23,0.53,4.39,1.13
2016-07-27 02:00:00,38.62,14.47,1.81,10.23,0.57,4.05,1.07
2016-07-27 03:00:00,37.92,14.27,2.21,10.13,0.35,3.75,1.10
2016-07-27 04:00:00,40.31,14.07,2.08,10.23,0.39,3.35,1.00
2016-07-27 05:00:00,39.82,12.66,2.28,9.52,0.32,3.23,0.98
2016-07-27 06:00:00,37.71,13.19,1.81,9.56,-0.28,3.14,1.10
2016-07-27 07:00:00,40.10,11.65,1.47,7.85,-0.18,3.35,1.37
2016-07-27 08:00:00,42.21,12.12,1.74,8.03,-0.60,3.41,1.34
2016-07-27 09:00:00,40.03,12.66,1.81,8.31,-0.35,3.65,1.34
2016-07-27 10:00:00,39.47,14.94,2.08,9.81,0.00,4.36,1.43
2016-07-27 11:00:00,38.69,15.47,1.54,10.31,-0.04,4.99,1.31
2016-07-27 12:00:00,38.20,16.28,2.01,10.34,-0.71,5.21,1.31
2016-07-27 13:00:00,38.76,16.61,1.94,10.38,-0.60,5.64,1.34
2016-07-27 14:00:00,39.25,16.08,1.94,10.38,-0.35,5.21,1.34
2016-07-27 15:00:00,41.36,15.14,1.88,10.52,-0.21,4.75,1.28
2016-07-27 16:00:00,42.98,12.99,1.41,8.95,-0.28,4.11,1.28
2016-07-27 17:00:00,44.67,12.86,1.14,8.71,-0.60,4.17,1.13
2016-07-27 18:00:00,41.58,12.73,0.94,8.35,-0.89,4.30,1.28
2016-07-27 19:00:00,39.82,14.13,1.21,9.13,-0.82,5.15,1.37
2016-07-27 20:00:00,40.03,19.16,2.34,12.08,-0.18,7.10,1.58
2016-07-27 21:00:00,39.75,18.29,1.61,11.62,-0.78,6.67,1.55
2016-07-27 22:00:00,40.38,19.42,2.28,13.33,0.35,5.73,1.28
2016-07-27 23:00:00,39.60,19.29,3.68,14.71,1.07,5.15,1.22
2016-07-28 00:00:00,39.32,21.43,3.82,14.18,0.50,7.13,1.71
2016-07-28 01:00:00,40.31,19.56,3.95,13.08,0.57,6.73,1.74
2016-07-28 02:00:00,40.73,18.95,3.68,12.47,1.03,6.37,1.61
2016-07-28 03:00:00,41.72,16.81,2.48,10.87,-0.04,5.94,1.67
2016-07-28 04:00:00,39.39,17.28,2.81,11.58,0.35,5.70,1.52
2016-07-28 05:00:00,38.62,17.08,3.42,11.73,0.60,5.60,1.64
2016-07-28 06:00:00,39.11,14.67,1.67,8.95,-1.07,5.91,1.86
2016-07-28 07:00:00,41.43,14.94,2.55,8.85,0.00,5.60,1.86
2016-07-28 08:00:00,41.93,11.12,1.54,7.89,-0.64,3.29,1.31
2016-07-28 09:00:00,38.20,12.39,1.61,8.71,-0.14,3.63,1.31
2016-07-28 10:00:00,38.06,14.27,2.28,9.59,-0.14,4.17,1.37
2016-07-28 11:00:00,38.34,14.27,1.88,9.59,-0.28,4.75,1.37
2016-07-28 12:00:00,38.76,15.61,0.80,9.77,-1.10,5.12,1.28
2016-07-28 13:00:00,40.38,16.21,2.08,11.27,-0.39,5.73,1.37
2016-07-28 14:00:00,39.96,16.08,1.81,10.23,-0.64,5.45,1.40
2016-07-28 15:00:00,43.12,15.40,1.67,10.16,-0.57,5.09,1.34
2016-07-28 16:00:00,44.60,14.00,1.47,9.42,-0.39,4.63,1.28
2016-07-28 17:00:00,44.95,13.53,1.41,8.71,-0.75,4.78,1.40
2016-07-28 18:00:00,43.33,12.99,1.34,8.53,-0.60,4.51,1.46
2016-07-28 19:00:00,41.93,13.86,2.75,9.59,0.53,4.99,1.46
2016-07-28 20:00:00,40.73,18.95,3.42,11.76,0.60,7.10,1.55
2016-07-28 21:00:00,39.96,18.42,2.61,11.65,0.25,6.79,1.43
2016-07-28 22:00:00,39.32,17.48,3.82,11.55,0.89,6.03,1.43
2016-07-28 23:00:00,38.83,17.42,3.42,12.44,1.56,5.42,1.31
2016-07-29 00:00:00,39.68,17.21,4.15,12.58,1.81,5.06,1.31
2016-07-29 01:00:00,38.41,15.00,3.15,10.66,0.85,4.54,1.19
2016-07-29 02:00:00,40.59,15.34,3.62,10.91,1.99,4.08,1.13
2016-07-29 03:00:00,38.62,13.60,3.08,9.42,1.46,3.96,1.25
2016-07-29 04:00:00,38.13,12.93,2.95,9.42,1.14,3.47,1.16
2016-07-29 05:00:00,38.41,13.80,2.34,9.95,0.32,3.35,1.10
